id	CASE	MEM	COUNTY	PLAINTIFF1	P1_RES	P1_COUNTY	GRIDX_P	GRIDY_P	P1_OCCUP	PLAINTIFF2	P2_RES	P2_COUNTY	P2_OCCUP	DEFENDANT	D_RES	D_COUNTY	GRIDX_D	GRIDY_D	D_OCCUP	VALUE	CONTENT	P_TYPE	P_GROUP	P_SUBCAT	D_TYPE	D_GROUP	D_SUBCAT
281.00	180.00	62D	YORKS	HOSPITAL S. LEONARDS MASTER OF	YORK	YORKS	460300.00	451200.00	MASTER OF HOSPITAL ECC					HAVERYNG JOHN DE	GARNELOWE unident		0.00	0.00		3.33		E	LANDED				
282.00	181.00	62D	YORKS	JAKESLEY M JOHN DE			0.00	0.00	PAVILIONER (TENT MAKER)					MINDENILL NIC DE	IRBY		440000.00	503000.00		40.00		L	M&CRAFT	MISC MAN.			
283.00	182.00	62D	YORKS	LANGEDALE PATRICK DE			0.00	0.00						WYGTON WM DIL JOHN DE			0.00	0.00		6.67							
284.00	183.00	64D	BUCKS	BOTILLER JAMES LE		IRELAND?	0.00	0.00						GIFFARD JOHN	TWYFORD	BUCKS	432800.00	328600.00		4.35							
285.00	184.00	64D	BEDS	PORTER WM LE	ELSTOW	BEDS	504900.00	247400.00						LEGE JOHN FIL HAMO DE			0.00	0.00		13.33							
286.00	185.00	64D	BEDS	ELNESTOWE ABBESS OF	ELSTOW	BEDS	504900.00	247400.00	ABBESS					BETTE ROB			0.00	0.00		26.67		E	LANDED				
287.00	185.00	64D	BEDS	ELNESTOWE ABBESS OF	ELSTOW	BEDS	504900.00	247400.00	ABBESS					FRANKELYN WM			0.00	0.00		26.67		E	LANDED				
288.00	185.00	64D	BEDS	ELNESTOWE ABBESS OF	ELSTOW	BEDS	504900.00	247400.00	ABBESS					DRUYEA JOHN			0.00	0.00		26.67		E	LANDED				
289.00	185.00	64D	BEDS	ELNESTOWE ABBESS OF	ELSTOW	BEDS	504900.00	247400.00	ABBESS					GERARD GALF			0.00	0.00		26.67		E	LANDED				
290.00	186.00	65D	YORKS	HESELARTON M ROGER DE			0.00	0.00						GAPTEFORD HUGH DE	BURTON IN KENDAL	WESTM	353000.00	476000.00	PARSON ECC	10.67					E	LANDED	
291.00	187.00	65D	YORKS	BELTON HENRY DE	YORK	YORKS	460300.00	451200.00						HANLEY JOHN DE			0.00	0.00		20.00							
292.00	188.00	65D	YORKS	HESELARTON M ROGER DE			0.00	0.00						LUTTON JOHN DE	RILLINGTON	YORKS	485200.00	474300.00	PARSON ECC	20.00					E	LANDED	
293.00	189.00	65D	YORKS	HENNEY RIC DE EXECS OF	RIPON	YORKS	431200.00	471300.00	PREBENDARY ECC					BURGO RANULPH FIL ALEX DE			0.00	0.00		8.67		E	LANDED				
294.00	189.00	65D	YORKS	HENNEY RIC DE EXECS OF	RIPON	YORKS	431200.00	471300.00	PREBENDARY ECC					BURGO THOS FIL ALEX DE			0.00	0.00		8.67		E	LANDED				
295.00	189.00	65D	YORKS	HENNEY RIC DE EXECS OF	RIPON	YORKS	431200.00	471300.00	PREBENDARY ECC					APELBY ROB FIL HUGH DE			0.00	0.00		8.67		E	LANDED				
296.00	190.00	72D	OXON	EYTON M GALF DE			0.00	0.00						BICESTER PRIOR OF	BICESTER	OXON	458300.00	222950.00	PRIOR ECC	22.00					E	LANDED	
297.00	191.00	74D	BUCKS	S NEOTS PRIOR OF	ST NEOTS	HUNTS	518306.00	260300.00	PRIOR ECC					PATESHULL JOHN DE			0.00	0.00		7.50		E	LANDED				
298.00	192.00	75D	YORKS	GAYTYNTON JOHN DE	BERNEWELL unident		0.00	0.00	PARSON ECC					BROTHERTON JOHN DE			0.00	0.00		10.00		E	LANDED				
299.00	193.00	75D	BEDS	MOGNE JULIANA LE EXECS OF			0.00	0.00						SUDBURY JOHN FIL WM DE			0.00	0.00		30.00							
300.00	194.00	77D	BERKS	GASLELYN EDMUND FIL ROGER			0.00	0.00						HUNTE MILO FIL HENRY LE	EAST HENDRED	BERKS	445900.00	188600.00		5.00							
301.00	195.00	77D	STAFFS	WESTON WM DE			0.00	0.00						PERTON JOHN DE			0.00	0.00		26.00							
302.00	195.00	77D	STAFFS	WESTON WM DE			0.00	0.00						LAPPELEYE JOHN DE	WOLVERHAMPTON	STAFFS	391600.00	298600.00		26.00							
303.00	196.00	81D	DEVON	HOPERE NIC LE			0.00	0.00	FISHMONGER					GYKE WM EXECS OF	EXETER	DEVON	291600.00	92400.00		5.00		L	M&CRAFT	FOOD			
304.00	197.00	82D	YORKS	AYREMYNNE M ADAM DE	GARGRAVE	YORKS	393000.00	454000.00	PARSON ECC					FERNELEY JOHN DE			0.00	0.00		12.00		E	LANDED				
305.00	197.00	82D	YORKS	AYREMYNNE M ADAM DE	GARGRAVE	YORKS	393000.00	454000.00	PARSON ECC					CARBTON ROB FIL WM			0.00	0.00		12.00		E	LANDED				
306.00	197.00	82D	YORKS	AYREMYNNE M ADAM DE	GARGRAVE	YORKS	393000.00	454000.00	PARSON ECC					CROKHAYNNE ROB			0.00	0.00		12.00		E	LANDED				
307.00	197.00	82D	YORKS	AYREMYNNE M ADAM DE	GARGRAVE	YORKS	393000.00	454000.00	PARSON ECC					MOLESON JOHN			0.00	0.00		12.00		E	LANDED				
308.00	197.00	82D	YORKS	AYREMYNNE M ADAM DE	GARGRAVE	YORKS	393000.00	454000.00	PARSON ECC					HOTHAM WM			0.00	0.00		12.00		E	LANDED				
309.00	197.00	82D	YORKS	AYREMYNNE M ADAM DE	GARGRAVE	YORKS	393000.00	454000.00	PARSON ECC					FISSHERE THOS LE			0.00	0.00		12.00		E	LANDED				
310.00	198.00	82D	YORKS	NOVO BURGO PRIOR DE	NEWBURGH	YORKS	454000.00	476000.00	PRIOR ECC					BOYS HENRY FIL RIC FIL HEN DE	GREAT OUSEBURN	YORKS	444900.00	461800.00		20.00		E	LANDED				
311.00	199.00	83D	LONDON	CLEHINERFORD JOHN	STANFORD	ambig	0.00	0.00	PARSON ECC					CHELMERFORD GILBERT DE			0.00	0.00		26.67		E	LANDED				
312.00	200.00	85D	OXON	HIKEMAN ROB FIL ROB			0.00	0.00						HAREWELL WALT DE	BANBURY	OXON	445500.00	240300.00		26.67							
313.00	200.00	85D	OXON	HIKEMAN ROB FIL ROB			0.00	0.00						REDE JOHN FIL HENRY DE	BANBURY	OXON	445500.00	240300.00		26.67							
314.00	201.00	86D	HERTS	HERTFORD PRIOR OF	HERTFORD	HERTS	532400.00	212600.00	PRIOR ECC					TURK HENRY			0.00	0.00		7.20		E	LANDED				
315.00	202.00	86D	ESSEX	NORTHAMPTON PHILIP DE EXECS OF	LONDON	LONDON	531100.00	181700.00	SKINNER					BARNETON NIC DE			0.00	0.00		23.35		L	M&CRAFT	LEATHER & SKINS			
316.00	203.00	99D	YORKS	CUSTHORP WM DE			0.00	0.00	CLERK					ARNALD WM	YORK	YORKS	460300.00	451200.00		8.00		L	OFF&PROF				
317.00	203.00	99D	YORKS	CUSTHORP WM DE			0.00	0.00	CLERK					MUNDY WALTER	YORK	YORKS	460300.00	451200.00		8.00		L	OFF&PROF				
318.00	203.00	99D	YORKS	CUSTHORP WM DE			0.00	0.00	CLERK					ABBOT WM	POCKLINGTON	YORKS	480300.00	449000.00		3.33		L	OFF&PROF				
319.00	203.00	99D	YORKS	CUSTHORP WM DE			0.00	0.00	CLERK					HAMON	SUTTON-ON-THE-FOREST	YORKS	458000.00	464000.00	VICAR ECC	3.33		L	OFF&PROF		E	LANDED	
320.00	204.00	100D	DEVON	SPERSHOLTE WM FIL HEN DE EXECS	LONDON	LONDON	531100.00	181700.00						MONTE HERMEN RALPH DE EXECS OF			0.00	0.00		7.03							
321.00	205.00	101D	KENT	CHAMPEIGNE MARGERIE DE			0.00	0.00						BATCOK THOS	FAVERSHAM	KENT	601750.00	161190.00		12.55							
322.00	206.00	103D	OXON	ROTA THOS	ETON	BUCKS	496600.00	177500.00						LOVEDAY RALPH EXECS OF			0.00	0.00		50.00							
323.00	207.00	107D	YORKS	HESELARTON M ROGER DE			0.00	0.00						S MARYS YORK ABBOT OF	YORK	YORKS	460300.00	451200.00	ABBOT ECC	12.00					E	LANDED	
324.00	208.00	109D	BUCKS	COKYN WALTER	NORTHAMPTON	NHANTS	475300.00	260500.00						KENYE ROGER LA	LATHBURY	BUCKS	487500.00	245000.00		15.50							
325.00	209.00	113D	KENT	BROMFELD RIC DE			0.00	0.00						SHIPTON HENRY DE	LEE PRIORY	KENT	621000.00	156000.00		23.33							
326.00	210.00	113D	SURREY	WOLNESTON JOHN DE EXECS OF			0.00	0.00						PAYN JOHN	LEATHERHEAD	SURREY	516700.00	156200.00		3.00							
327.00	211.00	114D	DEVON	GOSLINGE ROGER			0.00	0.00						COLE NIC	OKEHAMPTON	DEVON	258700.00	95100.00		2.67							
328.00	212.00	114D	DEVON	WODEFORD ROB DE	SALISBURY	WILTS	414300.00	130000.00						CHEVERESTON WM DE			0.00	0.00	CHIVALIER	7.00					L	LANDED	GENTRY
329.00	212.00	114D	DEVON	WODEFORD ROB DE	SALISBURY	WILTS	414300.00	130000.00						DANNCE JOHN			0.00	0.00		7.00							
330.00	213.00	119D	KENT	EURE WALTER DE	LONDON	LONDON	531100.00	181700.00						KYREL NIC DE EXECS OF			0.00	0.00		21.64							
331.00	214.00	119D	STAFFS	BUNGEYE HUGH DE	LONDON	LONDON	531100.00	181700.00	ARMOURER					BEEK ROB & ISABELLA DE			0.00	0.00		12.19		L	M&CRAFT	METALS COARSE			
332.00	215.00	121D	ESSEX	WESTMINSTER ABBOT OF	LONDON SUBURB	MIDDX	530100.00	179600.00	ABBOT ECC					KYRKELE ROB DE EXECS OF	SUDBURY	SUFFOLK	587400.00	241300.00		13.33		E	LANDED				
333.00	216.00	122D	YORKS	APPEWY ALAN DE EXECS OF			0.00	0.00						RICHER JOHN DE	KINGSTON UPON HULL	YORKS	510000.00	429200.00	MERCHANT	40.00	H3				L	M&CRAFT	MERCHANTS
334.00	216.00	122D	YORKS	APPEWY ALAN DE EXECS OF			0.00	0.00						SWYNE STEPHEN DE	KINGSTON-ON-HULL	YORKS	510000.00	429200.00		8.30							
335.00	217.00	123D	OXON	SAPY ROB DE			0.00	0.00						CLEMET WM	EMMINGTON	OXON	474200.00	202400.00		26.67							
336.00	218.00	126D	MIDDX	CYLNE ROB DE	LONDON	LONDON	531100.00	181700.00	MASTER OF SCHOLARS ECC					LUSTESHULL RIC DE			0.00	0.00	CLERK	3.48		E	LANDED		L	OFF&PROF	
337.00	219.00	127D	KENT	BRUNE MARGARET FIL THOS	HYTHE	KENT	616120.00	134260.00						PIPHURST JOHN FIL ROB DE	KENARDINGTON	KENT	597061.00	132826.00	PARSON ECC	10.00					E	LANDED	
338.00	220.00	127D	KENT	VYNETER ROB LE	MAIDSTONE	KENT	575949.00	155660.00						REYNHAMME ROB DE	MAIDSTONE	KENT	575949.00	155660.00		5.00							
339.00	221.00	134D	YORKS	COKEREL NIC	BEVERLEY	YORKS	503300.00	439600.00						AKE WM FIL JOHN DE	LOCKINGTON	YORKS	499300.00	447500.00		20.00							
340.00	222.00	123D	YORKS	BARDELBY ROB DE			0.00	0.00						PODELAYN RIC EXECS OF	SELBY	YORKS	461600.00	432400.00		76.67							
341.00	223.00	139D	BERKS	STURMY SARA			0.00	0.00						HADDELE ROB DE			0.00	0.00		13.33							
342.00	223.00	139D	BERKS	STURMY SARA			0.00	0.00						FAYMAN ELIAS	HUNGERFORD	BERKS	433300.00	168600.00		13.33							
343.00	224.00	139D	OXON	BRISTOL ROB DE	LONDON	LONDON	531100.00	181700.00	SADDLER	FREREBEK ALAN				BRUERA THOS ABBOT OF	BRUERN ABBEY	OXON	426463.00	220368.00		80.00		L	M&CRAFT	LEATHER & SKINS			
344.00	225.00	142D	YORKS	LOUND NIC DE LA	THORNTON ambig	YORKS	0.00	0.00						UPSALE GALF DE			0.00	0.00	CHIVALIER	60.00					L	LANDED	GENTRY
345.00	226.00	142D	YORKS	BEVERICH JOANNA			0.00	0.00						SCULLE GALF	SETTRINGTON	YORKS	483900.00	470300.00		7.00							
346.00	227.00	147D	YORKS	CLAPWELL ROB DE	LONDON	LONDON	531100.00	181700.00	SKINNER					BYGEN JOHN			0.00	0.00	CHIVALIER	3.33		L	M&CRAFT	LEATHER & SKINS	L	LANDED	GENTRY
347.00	228.00	149D	BUCKS	TERRY HENRY	BRACKLEY	NHANTS	458370.00	236630.00						AYETE LAM DE			0.00	0.00		24.00							
348.00	228.00	149D	BUCKS	TERRY HENRY	BRACKLEY	NHANTS	458370.00	236630.00						BARTON HENRY DE			0.00	0.00		24.00							
349.00	228.00	149D	BUCKS	TERRY HENRY	BRACKLEY	NHANTS	458370.00	236630.00						LANGEPOT ROB DE			0.00	0.00		24.00							
350.00	228.00	149D	BUCKS	TERRY HENRY	BRACKLEY	NHANTS	458370.00	236630.00						WYMONDHAM JOHN DE			0.00	0.00		24.00							
351.00	229.00	153D	YORKS	LANTON WM DE			0.00	0.00						RAD ROB FIL	FOXHOLES	YORKS	501000.00	473200.00		33.33							
352.00	230.00	156D	YORKS	BRIG WM ATTE	NORMANBY AMBIG		0.00	0.00						KEN WM LE EXECS OF	ETTON	YORKS	498100.00	443600.00		3.33							
353.00	231.00	157D	SURREY	PHELIP PETER	CROYDON	SURREY	531900.00	165400.00						BLEDBURY JOHN DE			0.00	0.00	CLERK	40.00					L	OFF&PROF	
354.00	232.00	159D	YORKS	FERTHYNG WM	HOLDSWORTH	YORKS	408000.00	429000.00						TRISSEBUT RIC FIL JOHN			0.00	0.00		40.00							
355.00	232.00	159D	YORKS	FERTHYNG WM	HOLDSWORTH	YORKS	408000.00	429000.00						LOVEL JOHN	BARTON	YORKS	423000.00	509000.00		40.00							
356.00	233.00	159D	YORKS	TOTEHILL THOS DE			0.00	0.00						WAREMA M JOHN DE	DEWSBURY	YORKS	424894.00	421873.00	PARSON ECC	8.00					E	LANDED	
357.00	234.00	160D	MIDDX	WATTON JOHN DE	LONDON	LONDON	531100.00	181700.00						POLETAT JOHN DE			0.00	0.00		6.67							
358.00	235.00	179D	KENT	BROMPTON STEPHEN DE			0.00	0.00						STONYLOND ROGER DE	SUTTON VALENCE	KENT	581070.00	149220.00		10.00							
359.00	236.00	181D	YORKS	KNOLL WM DE EXECS OF			0.00	0.00						THORNHILL BRIAN DE	BEDALE	YORKS	426600.00	488400.00	PARSON ECC	24.00					E	LANDED	
360.00	237.00	186D	LONDON	BUNGEY HUGH DE			0.00	0.00						CHAUMBRE JOHN ATTE	LONDON	LONDON	531100.00	181700.00	CORNMONGER	7.00					L	M&CRAFT	FOOD
361.00	237.00	186D	LONDON	BUNGEY HUGH DE			0.00	0.00						FINCHINGFELD WM DE			0.00	0.00		7.00							
362.00	238.00	193D	STAFFS	HORSEBROCH ROB FIL WALTER DE			0.00	0.00						ROB	BREWOOD	STAFFS	388300.00	308600.00	VICAR ECC	10.00					E	LANDED	
363.00	239.00	193D	STAFFS	HILLAR RIC	KINVER	STAFFS	384700.00	283100.00	PARSON ECC					DELECROFT NIC FIL HENRY			0.00	0.00		13.33		E	LANDED				
364.00	239.00	193D	STAFFS	HILLAR RIC	KINVER	STAFFS	384700.00	283100.00	PARSON ECC					TROMWYNE JOHN			0.00	0.00		13.33		E	LANDED				
365.00	239.00	193D	STAFFS	HILLAR RIC	KINVER	STAFFS	384700.00	283100.00	PARSON ECC					SALEWEY ADAM			0.00	0.00		13.33		E	LANDED				
366.00	239.00	193D	STAFFS	HILLAR RIC	KINVER	STAFFS	384700.00	283100.00	PARSON ECC					DELECROFT WM FIL HENRY			0.00	0.00		13.33		E	LANDED				
367.00	239.00	193D	STAFFS	HILLAR RIC	KINVER	STAFFS	384700.00	283100.00	PARSON ECC					REYNALD WM	CANNOCK	STAFFS	398100.00	310100.00		13.33		E	LANDED				
368.00	239.00	193D	STAFFS	HILLAR RIC	KINVER	STAFFS	384700.00	283100.00	PARSON ECC					TRUMWYNN RIC FIL JOHN			0.00	0.00		13.33		E	LANDED				
369.00	240.00	197D	OXON	COK ROB	LONDON	LONDON	531100.00	181700.00	DRAPER					FURNIVAL THOS & ELIZ			0.00	0.00		10.00		L	M&CRAFT	TEXTILE DISTRIB			
370.00	241.00	200D	MIDDX	DORTINER BEATRIX LE			0.00	0.00	WIDOW					HAMERSING JOHN DE			0.00	0.00		3.90	E1	L	M_STATUS				
371.00	242.00	207D	BUCKS	PORTEHORE WM EXECS OF	POLEBROOK	NHANTS	506800.00	287000.00						S LICIO ANDREW DE			0.00	0.00		21.03	E1						
372.00	243.00	209D	MIDDX	HALGHEFORD NIC DE			0.00	0.00						BELLO CAMPO JOHN DE	HATCH END	MIDDX	513050.00	191248.00		30.00							
373.00	244.00	214D	KENT	BREGGE ROB ATTE EXECS OF	CANTERBURY	KENT	615079.00	157510.00						CANTUAR' HENRY DE			0.00	0.00	CLERK	10.00					L	OFF&PROF	
374.00	245.00	214D	KENT	ALEYN JOHN, EXECS OF	DARTFORD	KENT	553801.00	174040.00						ROKESLE REGINALD DE			0.00	0.00		100.00							
375.00	246.00	215D	STAFFS	ST PAULS D & C OF	LONDON	LONDON	531100.00	181700.00						TENE ROB DE			0.00	0.00		83.33							
376.00	246.00	215D	STAFFS	ST PAULS D & C OF	LONDON	LONDON	531100.00	181700.00						PASALE HUGO DE			0.00	0.00		83.33							
377.00	247.00	216D	KENT	CROYE STEPHEN DE			0.00	0.00						CHAUNDLER STEPHEN EXECSOF			0.00	0.00		6.67							
378.00	248.00	236D	KENT	UPTON RALPH DE	LONDON	LONDON	531100.00	181700.00		BERKYNGGE RIC DE	LONDON	LONDON		SAUVAGE THOS & EDM			0.00	0.00		20.00							
379.00	249.00	236D	KENT	CHRIST CHURCH PRIOR OF	CANTERBURY	KENT	615079.00	157510.00	PRIOR ECC					BLAK THOS	SANDWICH	KENT	633049.00	157890.00		34.00		E	LANDED				
380.00	250.00	236D	SURREY	WYKE JOHN DE	WORPLESDON	SURREY	497200.00	153500.00						NOVO LOCO PRIOR OF	NEW PLACE		0.00	0.00	PRIOR ECC	4.00					E	LANDED	
381.00	251.00	242D	KENT	WARNE WM DE			0.00	0.00						PIPEL JOHN	GODMERSHAM	KENT	606340.00	150900.00		2.26							
382.00	252.00	243D	ESSEX	MONCOY HENRY	LONDON	LONDON	531100.00	181700.00	FISHMONGER					WM JOHN	HAVERING (ROMFORD)	ESSEX	551470.00	189140.00		12.00		L	M&CRAFT	FOOD			
383.00	253.00	249D	ESSEX	BACOUN ADAM			0.00	0.00	CLERK					HERDE WM LE	LITTLE WALTHAM	ESSEX	571200.00	212700.00		41.00		L	OFF&PROF				
384.00	253.00	249D	ESSEX	BACOUN ADAM			0.00	0.00	CLERK					HERDE JOHN FIL WM LE	LITTLE WALTHAM	ESSEX	571200.00	212700.00		41.00		L	OFF&PROF				
385.00	253.00	249D	ESSEX	BACOUN ADAM			0.00	0.00	CLERK					MASSYNGHAM ROGER DE			0.00	0.00		41.00		L	OFF&PROF				
386.00	253.00	249D	ESSEX	BACOUN ADAM			0.00	0.00	CLERK					ANDREW JOHN			0.00	0.00		41.00		L	OFF&PROF				
387.00	253.00	249D	ESSEX	BACOUN ADAM			0.00	0.00	CLERK					EGGYL RIC			0.00	0.00		41.00		L	OFF&PROF				
388.00	253.00	249D	ESSEX	BACOUN ADAM			0.00	0.00	CLERK					FILLIOL JOHN	LITTLE WALTHAM	ESSEX	571200.00	212700.00		41.00		L	OFF&PROF				
389.00	253.00	249D	ESSEX	BACOUN ADAM			0.00	0.00	CLERK					WALLE RALPH ATTE	CHELMSFORD	ESSEX	570800.00	206900.00		41.00		L	OFF&PROF				
390.00	254.00	251D	STAFFS	BRUERA M GILBERT DE	LICHFIELD	STAFFS	411800.00	309500.00	PREBENDARY ECC					RUGGELEY SIMON DE			0.00	0.00		5.00		E	LANDED				
391.00	255.00	251D	ESSEX	LYCHYNGTON THOS DE			0.00	0.00						COKEFIELD WALTER FIL WALTER	FINCHINGFIELD	ESSEX	568600.00	232700.00		4.00							
392.00	257.00	255D	ESSEX	PARKES JOHN	COLCHESTER	ESSEX	599800.00	225200.00						FERYNGE HUGO DE			0.00	0.00		2.00							
393.00	258.00	261D	STAFFS	BULDEWAS ABBOT OF	BUILDWAS	SALOP	364001.00	304637.00	ABBOT ECC					IPSTANES JOHN DE			0.00	0.00		5.00		E	LANDED				
394.00	259.00	262D	YORKS	BREDON PRIOR OF	BREEDON	LEICS	440000.00	322000.00	PRIOR ECC					DUBY JOHN DE			0.00	0.00		20.00		E	LANDED				
395.00	260.00	266D	MIDDX	PAMPESWORTH BRIAN DE	HOUGHTON	AMBIG	0.00	0.00	PARSON ECC					GALE JOHN ATTE	STEPNEY	MIDDX	535500.00	181400.00		4.00		E	LANDED				
396.00	261.00	272D	HERTS	ST JOHN OF JERUSALEM,ENG PRIOR			0.00	0.00	PRIOR ECC					BISHOP OF LONDON STEPHEN	LONDON	LONDON	531100.00	181700.00	BISHOP ECC	56.00		E	LANDED		E	LANDED	
397.00	262.00	277D	DEVON	LYTELJOHAN JOHN			0.00	0.00						JONESHEYRE THOS	BOROUGH	DEVON	248700.00	144500.00		16.00							
398.00	263.00	281D	BEDS	NEWENHAM PRIOR OF	NEWNHAM PRIORY IN GOLDINGTON	BEDS	507700.00	251000.00	PRIOR ECC					WARDON ABBOT OF	OLD WARDEN	BEDS	513700.00	243300.00	ABBOT ECC	5.33		E	LANDED		E	LANDED	
399.00	264.00	283D	KENT	GASKLYN EDMUND			0.00	0.00						CHILINYNGTON JOHN DE	ASHFORD	KENT	600800.00	142840.00		5.00							
400.00	265.00	286D	YORKS	S MARYS YORK ABBOT OF	YORK	YORKS	460300.00	451200.00	ABBOT ECC					MIDDELTON WM DE			0.00	0.00		13.33		E	LANDED				
401.00	265.00	286D	YORKS	S MARYS YORK ABBOT OF	YORK	YORKS	460300.00	451200.00	ABBOT ECC					BODEGRANE THOS			0.00	0.00		13.33		E	LANDED				
402.00	265.00	286D	YORKS	S MARYS YORK ABBOT OF	YORK	YORKS	460300.00	451200.00	ABBOT ECC					RIPPLINGHAM ROB FIL RALPH DE			0.00	0.00		20.00		E	LANDED				
403.00	266.00	307D	SURREY	HOSPITAL S JOHN PRIOR OF			0.00	0.00	PRIOR ECC					BYFLETE SIMON DE			0.00	0.00		28.25		E	LANDED				
404.00	267.00	307D	SURREY	HOSPITAL S JOHN PRIOR OF			0.00	0.00	PRIOR ECC					DIES ROB	FENCOTT	OXON	457200.00	216000.00		2.67		E	LANDED				
405.00	268.00	317D	SURREY	HOYNYLE WM DE			0.00	0.00						LADDE WM	WINCHESTER	HANTS	448000.00	129500.00		20.00							
406.00	269.00	324D	SURREY	DONNE HENRY DE LA			0.00	0.00						S MARYS SOUTHWARK PRIOR OF	LONDON SUBURB	SURREY	532500.00	180300.00	PRIOR ECC	21.13					E	LANDED	
407.00	270.00	326D	HERTS	GATESBURY RIC DE EXECS OF			0.00	0.00						ROCHEFORD WAHAN			0.00	0.00	CHIVALIER	13.33					L	LANDED	GENTRY
408.00	270.00	326D	HERTS	GATESBURY RIC DE EXECS OF			0.00	0.00						PONDE EDMOND ATTE	CLAVERING	ESSEX	547420.00	231840.00		13.33							
409.00	270.00	326D	HERTS	GATESBURY RIC DE EXECS OF			0.00	0.00						SIBIL JOHN	SIBLE HEDINGHAM	ESSEX	577600.00	234300.00		13.33							
410.00	271.00	326D	ESSEX	WESTMINSTER ABBOT OF	LONDON SUBURB	MIDDX	530100.00	179600.00	ABBOT ECC					MOULSHAM NIC DE			0.00	0.00		35.00		E	LANDED				
411.00	272.00	327D	YORKS	NORTHWELL WM DE	ARKSEY	YORKS	458087.00	406970.00	PARSON ECC					GERSON JOHN			0.00	0.00		48.00		E	LANDED				
412.00	272.00	327D	YORKS	NORTHWELL WM DE	ARKSEY	YORKS	458087.00	406970.00	PARSON ECC					KENT THOS DE			0.00	0.00		48.00		E	LANDED				
413.00	272.00	327D	YORKS	NORTHWELL WM DE	ARKSEY	YORKS	458087.00	406970.00	PARSON ECC					PASTON JOHN DE	DONCASTER	YORKS	457800.00	403200.00		48.00		E	LANDED				
414.00	272.00	327D	YORKS	NORTHWELL WM DE	ARKSEY	YORKS	458087.00	406970.00	PARSON ECC					THORNHIRST ADAM DE			0.00	0.00		48.00		E	LANDED				
415.00	272.00	327D	YORKS	NORTHWELL WM DE	ARKSEY	YORKS	458087.00	406970.00	PARSON ECC					COLVLE WM LE	ARKSEY	YORKS	458087.00	406970.00		48.00		E	LANDED				
416.00	273.00	331D	DEVON	DURANT JOHN			0.00	0.00						CARPENTER JOHN LE	CREDITON	DEVON	283600.00	100200.00		20.00							
417.00	274.00	332D	YORKS	GAYREGNE JOHN & ELENA DE			0.00	0.00						SAXTON ROB DE			0.00	0.00		3.33							
418.00	274.00	332D	YORKS	GAYREGNE JOHN & ELENA DE			0.00	0.00						GERARD RIC	SAXTON	YORKS	447600.00	436900.00		3.33							
419.00	274.00	332D	YORKS	GAYREGNE JOHN & ELENA DE			0.00	0.00						FOREST WM	SAXTON	YORKS	447600.00	436900.00		3.33							
420.00	275.00	337D	YORKS	TONG ROB DE			0.00	0.00	CLERK					MONKBERTON PRIOR OF	MONK BRETTON	YORKS	436300.00	407600.00	PRIOR ECC	10.00		L	OFF&PROF		E	LANDED	
421.00	276.00	339D	SURREY	PETHAM WALTER DE	WEST TARRING	SUSSEX	513000.00	103000.00	PARSON ECC					WYCERESHILL FRANCIS FIL HEN DE			0.00	0.00		10.90		E	LANDED				
422.00	277.00	339D	SURREY	PETHAM WALTER DE	WEST TARRING	SUSSEX	513000.00	103000.00	PARSON ECC					WYCEREHILLS FRAN FIL FELICIE D			0.00	0.00		9.70		E	LANDED				
423.00	277.00	339D	SURREY	PETHAM WALTER DE	WEST TARRING	SUSSEX	513000.00	103000.00	PARSON ECC					ESTONE JOHN DE			0.00	0.00		9.70		E	LANDED				
424.00	278.00	341D	DEVON	CHURCHETON THOS DE			0.00	0.00						CRISHA JOHN	MOKYNGACOTE unident		0.00	0.00		2.30							
425.00	279.00	344D	BEDS	ROUCEBY WM DE	NEW LAFTONE unident		0.00	0.00						DESVILL ROB			0.00	0.00		11.00							
426.00	280.00	347D	ESSEX	PAKELESHAM WM DE			0.00	0.00						IVOT JOHN & MATILDA	MALDON	ESSEX	584930.00	207020.00		5.00							
427.00	281.00	347D	ESSEX	STOKE PRIOR OF	STOKE BY CLARE	SUFFOLK	574100.00	243300.00	PRIOR ECC					PAUSELUS M WM	THAXTED	ESSEX	561000.00	231000.00		40.00		E	LANDED				
428.00	281.00	347D	ESSEX	STOKE PRIOR OF	STOKE BY CLARE	SUFFOLK	574100.00	243300.00	PRIOR ECC					PAUSELUS WALTER			0.00	0.00		40.00		E	LANDED				
429.00	281.00	347D	ESSEX	STOKE PRIOR OF	STOKE BY CLARE	SUFFOLK	574100.00	243300.00	PRIOR ECC					PAUSELUS JOHN			0.00	0.00		40.00		E	LANDED				
430.00	281.00	347D	ESSEX	STOKE PRIOR OF	STOKE BY CLARE	SUFFOLK	574100.00	243300.00	PRIOR ECC					SERLE JOHN			0.00	0.00		40.00		E	LANDED				
431.00	281.00	347D	ESSEX	STOKE PRIOR OF	STOKE BY CLARE	SUFFOLK	574100.00	243300.00	PRIOR ECC					VENGUR WM LE	THAXTED	ESSEX	561000.00	231000.00		40.00		E	LANDED				
432.00	281.00	347D	ESSEX	STOKE PRIOR OF	STOKE BY CLARE	SUFFOLK	574100.00	243300.00	PRIOR ECC					ANGEFORD WM DE	GREAT BARDFIELD	ESSEX	567800.00	230300.00		40.00		E	LANDED				
433.00	282.00	249D	KENT	ROGG ALBEMUS	PISTOIA	ITALY	0.00	0.00						BAGHE HENRY ATTE			0.00	0.00		2.35							
